id,unique_id,song_id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,fade_in,fade_out,cue_in,cue_out,cross_start_next
7581,799fc1e9f9a09811a5380360,40f81dc7bc0b19bc2ba82c448f7987ec,myles_smith_-_stargazing_(take_my_heart_dont_break_it)_-_visualiser.mp3,"Stargazing (Take My Heart Don't Break It) - Visualiser","Myles Smith",,,,,default,174.168,,,,,,
7582,e906e976af702d196d45cefc,0c23a8bf29a191f18aee814737e2a6ec,nokia.mp3,NOKIA,,,,,,default,241.056,,,,,,
7583,ebac33939b219e2ae8645b2c,42f99a9f13bb79528ef57f814b4c0a71,ofenbach_-_overdrive_feat._norma_jean_martine_(official_music_video).mp3,"Overdrive feat. Norma Jean Martine (Official Music Video)",Ofenbach,,,,,default,179.088,,,,,,
7584,c6f87f55d80e507260d1f979,9a3d20019729aacdd3c0ea034d7b2e17,paint_the_town_red.mp3,"Paint The Town Red",,,,,,default,231.792,,,,,,
7585,15891609d8f8f23e03a3aea3,47f28017e95786f3cf9148dabf05c772,paris_paloma_-_labour_(pristinely_clean).mp3,"Labour (pristinely clean)","Paris Paloma",,,,,default,234.384,,,,,,
7586,7627c570b7dd21d25fef9804,2448b03f16146fdf734f5e829cbb4603,olivia_dean_-_so_easy_(to_fall_in_love).mp3,"So Easy (To Fall In Love)","Olivia Dean",,,,,default,196.968,,,,,,
7587,1e38e56f44b0e0485985f4dc,aa14cdc554dd97396f83db31dcbc3040,pinkpantheress__ice_spice_-_boys_a_liar_pt.2_(clean_-_lyrics)_the_boys_a_liar.mp3,"Boy's a liar Pt.2 (Clean - Lyrics) ＂the boy's a liar＂","PinkPantheress & Ice Spice",,,,,default,131.544,,,,,,
7588,d4e7f86884710684ebf9310d,34722cfc5f061c87947387354cbf0916,rosé_-_number_one_girl_(official_music_video).mp3,"number one girl (official music video)",ROSÉ,,,,,default,217.56,,,,,,
7589,8526d50503497b55174620aa,960cb642454ae87ae391c16245dc6db9,rosé_-_toxic_till_the_end_(official_music_video).mp3,"toxic till the end (OFFICIAL MUSIC VIDEO)",ROSÉ,,,,,default,233.784,,,,,,
7590,15fa3a5cfceefc3672e92a46,4d2228354c2e590961af7f1593bf81c0,sabrina_carpenter_-_espresso_(clean).mp3,"Espresso (Clean)","Sabrina Carpenter",,,,,default,175.584,,,,,,
7591,9ebf2a7ea2e451acbd8cd28f,3ac938352b1cb9907bbe29788097509c,sabrina_carpenter_-_please_please_please_(clean_-_lyrics).mp3,"Please Please Please (Clean - Lyrics)","Sabrina Carpenter",,,,,default,186.48,,,,,,
7592,e6f0193acbfdaff67e91b94b,608f78275c14bd74c870541fbff1c311,sabrina_carpenter_-_taste_(official_video).mp3,"Taste (Official Video)","Sabrina Carpenter",,,,,default,198.408,,,,,,
7593,9a47a4c806c79f1e64206ae7,13c31f85ea14b4fd18c761981241fa21,seven_(feat._latto)_-_clean_ver.mp3,"Clean Ver.","Seven (feat. Latto)",,,,,default,184.2,,,,,,
7594,a1dab408a9c06a2da6d66167,22366db17444d1f7f398573528474b20,sevdaliza_-_alibi_ft._pabllo_vittar__yseult_(official_music_video).mp3,"ALIBI FT. PABLLO VITTAR & YSEULT (OFFICIAL MUSIC VIDEO)",SEVDALIZA,,,,,default,193.416,,,,,,
7595,3d6701ab46df5607d4b54752,b8fe3be288b6716bdcb23931e6b9b410,squabble_up_-_kendrick_lamar_(clean).mp3,"Kendrick Lamar (Clean)","squabble up",,,,,default,158.112,,,,,,
7596,c2391d9f00259fc101079dad,75003ffa983b693d89e0837424605763,britney_spears_-_._baby_one_more_time.mp3,"... Baby One More Time","Britney Spears",,,,,default,211.104,,,,,,
7597,c6d59cf5619c616bfa3b0f9d,15feb0a6ecf4ec2237df3d80fd1fbf7e,tate_mcrae_-_greedy_(clean_-_lyrics).mp3,"greedy (Clean - Lyrics)","Tate McRae",,,,,default,130.776,,,,,,
7598,2bbbb68e2d4916b74c8c489c,8af9b01b1dd71d5674506f674e690c5f,tate_mcrae_-_its_ok_im_ok_(clean_-_lyrics).mp3,"It's ok I'm ok (Clean - Lyrics)","Tate McRae",,,,,default,156.672,,,,,,
7599,5ebad931fd176550b399e3c8,4a6faf230d9b7a0d01ea2a35eadb0005,tate_mcrae_-_revolving_door_(clean_-_lyrics).mp3,"Revolving door (Clean - Lyrics)","Tate McRae",,,,,default,180.024,,,,,,
7600,9a2d8a8d2f211721f86f36e9,c142a3d837fae9fbd6848afc11363171,taylor_swift_-_fortnight_(feat._post_malone)_(official_music_video).mp3,"Fortnight (feat. Post Malone) (Official Music Video)","Taylor Swift",,,,,default,249.36,,,,,,
7601,48b38fdab871fcade75b655a,abca9d2b3a06df28990e1f529d22e65d,taylor_swift_-_opalite_(visualizer).mp3,"Opalite (Visualizer)","Taylor Swift",,,,,default,238.704,,,,,,
7602,d02a6f82996ba6fd3d24cdcc,0c1e6a696c97e76710fffe967a964565,teddy_swims_-_bad_dreams_(official_music_video).mp3,"Bad Dreams (Official Music Video)","Teddy Swims",,,,,default,184.632,,,,,,
7603,3c878cd02d49538ea9eec0b0,4aa88414000e43c066bb896a31fa8863,teddy_swims_-_lose_control_(live).mp3,"Lose Control (Live)","Teddy Swims",,,,,default,240.696,,,,,,
7604,d174e4275614e01cb5ebfc9d,cdab642470de70360863f0b137686a18,the_weeknd_-_cry_for_me_(clean).mp3,"Cry For Me (Clean)","The Weeknd",,,,,default,225.984,,,,,,
7605,bde3948fd0778ab7cfe3880c,ca4c9ad76c8719cf96f2a2bbdbd7eb3e,tyla_-_water_(official_lyric_video).mp3,"Water (Official Lyric Video)",Tyla,,,,,default,200.448,,,,,,
7606,d41d8c94eba456822adc86a2,a6eb918a92693ab706ce0f1772ff9fd4,yung_kai_-_blue_(official_music_video).mp3,"blue (official music video)","yung kai",,,,,default,221.328,,,,,,
7607,52944f016238d88e02d7fa0e,0ace1c394f1235d5d9596ca467c7de1f,alejandro_sanz_-_e_se_ultimo_momento.mp3,"E Se Ultimo Momento","Alejandro Sanz",,,,,default,304.182625,,,,,,
7608,b59202db7ad4ea3a020795cf,978bcbe62b7208a16cfbbad46be32041,alejandro_sanz_-_corazaon_partio.mp3,"Corazaon Partio","Alejandro Sanz",,,,,default,345.5345,,,,,,
7609,4bb9485cd80ca2eb3d845d1a,0cfa1b071ec1a7bd4ab7d95d42f474d1,alejandro_sanz_-_amiga_mia.mp3,"Amiga Mia","Alejandro Sanz",,,,,default,287.242449,,,,,,
7610,54e6d4765479c8a40e303117,90e735d9642d6d14241fa1106cf0c4e5,alexandre_pires_-_maldito.mp3,Maldito,"Alexandre Pires",,,,,default,344.821188,,,,,,
7611,e88d7f43949a995e41eecc11,c739d84ad7b11b8d101e4a2657849f1c,alejandro_sanz_-_la_margarita_dijo_no.mp3,"La Margarita Dijo No","Alejandro Sanz",,,,,default,292.440816,,,,,,
7612,2989b266b74418c9993e7d49,94bcd3613058f9245ba06e1f44e0ce01,"alejandro_sanz_-_y,_si_fuera_ella.mp3","Y, Si Fuera Ella","Alejandro Sanz",,,,,default,322.403265,,,,,,
7613,15d1646af5d2eeda0e26b461,fe75dbc7564d6dd74caa05fc8d65740b,alexandre_pires_-_usted_se_me_llev_la_vida.mp3,"usted se me llev la vida","Alexandre Pires",,,,,default,266.775313,,,,,,
7614,5890e7a60f3fb9122f57c80e,1365fb36de6c614ae18700f576dfe9ea,alexandre_pires_y_tony_braxton_-_unbreak_my_heart.mp3,"Unbreak my heart","Alexandre Pires y Tony Braxton",,,,,default,285.27,,,,,,
7615,f7834f6ec4564230f0547aa3,cc4dabba25aa252c77ba9cf6bf0ac23c,alexandre_pires_-_voce_roubou_a_minha_vida.mp3,"Voce roubou a minha vida","Alexandre Pires",,,,,default,276.101063,,,,,,
7616,5bb5b75a341fe0174965141d,bbde86f609633f50e11004726b2d3e53,annie_lenox_-_a_whiter_shade_of_pale.mp3,"A Whiter Shade Of Pale","Annie Lenox",,,,,default,317.923063,,,,,,
7617,22ed4297315fc28856922fdf,06d0b2a59939a591e0b3cc95fe5be858,annie_lennox_-_why.mp3,Why,"Annie Lennox",,,,,default,295.787563,,,,,,
7618,17a14d02cb6e7bf9fe7ac0a8,2236be60b7163fa5d9f177a9f7305408,adele_-_someone_like_you.mp3,"Someone Like You",Adele,,,,,default,284.871719,,,,,,
7619,71a1bf06fa5b81be21f2bbdf,ef1c725f46a451fe1d16655bfbdbe169,alanis_morrisette_-_that_i_would_be_good.mp3,"That I Would Be Good","Alanis Morrisette",,,,,default,256.60575,,,,,,
7620,c15a70fefe4fcac85a3b1f23,04af0a04bf115693f45d52d5ae0fc95c,air_supply_-_making_love_out_of_nothing_at_all.mp3,"Making Love Out Of Nothing At All","Air Supply",,,,,default,339.787563,,,,,,
7621,0a00c03440d25cc89727f031,a0a46dccff2dc307da0e4cf27dab0862,alpaville_-_forever_young.mp3,"Forever young",Alpaville,,,,,default,230.047125,,,,,,
7622,b4a1f70ce05601ad2957662c,f0f6be52c21306fcd0db4de9970aa62c,alexandra_burke_-_hallelujah.mp3,Hallelujah,"Alexandra Burke",,,,,default,217.612875,,,,,,
7623,2ac2a51e4759873b73ac5052,6fd356856243268697358e42408ad784,barbra_streisand_-_all_i_ask_of_you.mp3,"All I Ask Of You","Barbra Streisand",,,,,default,242.588125,,,,,,
7624,cfae56dc162e652d31c4c4a3,3bbaa5ba52278c5a6e26efe53c92bce4,berlin_-_take_my_breath_away.mp3,"Take My Breath Away",Berlin,,,,,default,255.327063,,,,,,
7625,9b7cf3efad469fff0314c1c8,14a55e74fcfe1ea5ea13950a7010d902,bee_gees_-_alone.mp3,Alone,"Bee Gees",,,,,default,290.468375,,,,,,
7626,ba948e570e41bed826bb3d19,57e095ff535b42fc798cc1269de0647f,bonnie_tyler__todd_rundgren_-_loving_yous_a_dirty_job_(but_somebodys_gotta_do_it).mp3,"Loving You's A Dirty Job (But Somebody's Gotta Do It)","Bonnie Tyler & Todd Rundgren",,,,,default,467.173878,,,,,,
7627,2e2a5575cb1fe417dd96f231,caa3ca6ccc5cf05d91037bd8047c81f4,bonnie_tyler_-_total_eclipse_of_the_heart.mp3,"Total Eclipse of the Heart","Bonnie Tyler","The Very Best of Bonnie Tyler",Europop,,,default,270.072,,,,,,
7628,90b274a695a26052956618fa,3677c9971b23952b7bfcf06af9011c98,boyzone_-_no_matter_what.mp3,"No Matter What",Boyzone,,,,,default,273.257583,,,,,,
7629,8bb9556ef638f6892df808da,ae0458c61f157cbfaa3fadc5c7051619,brandi_carlile_-_the_story.mp3,"The Story","Brandi Carlile",,,,,default,238.106122,,,,,,
7630,1c2f0a48625a897a61d5a54c,ee79629b1e766f0011e67fbe97318674,camila_-_de_que_me_sirve_la_vida.mp3,"De Que Me Sirve La Vida",Camila,,,,,default,248.946939,,,,,,
7631,3445894d75fe93b3e3910e0e,c37a00507aeac9557fad8dcf965fa8ae,carrie_(single_version).mp3,"Carrie (Single Version)",,,,,,default,270.28898,,,,,,
7632,fff444a909c5f0614bac4340,a670ace8b748354fd4c3b513522674a2,celine_dion_-_all_by_myself_(cover_by_ricky).mp3,"All By Myself (Cover by Ricky)","Celine Dion",,,,,default,283.794286,,,,,,
7633,7141f5f1472e83346965404b,40cd7a5a68b889e8d5a3f82a428d7416,century_-_lover_why.mp3,"Lover Why",Century,,,,,default,361.656125,,,,,,
7634,cfecf0805e9c42612202352a,5e6893da11a08d6079d7e282b0de9b97,chicago_-_hard_to_say_im_sorry.mp3,"Hard To Say I'm Sorry",Chicago,,,,,default,308.662857,,,,,,
7635,09bc03ea1f957e8067c2498f,46f2119902fdb4936ecb8e767e20e07e,chris_deburgh_-_lady_in_red.mp3,"Lady in red","Chris DeBurgh",,,,,default,251.16025,,,,,,
7636,5b17eeae67f7bb209e042e03,68e0ee4056cd71c0f07fc28fd769bcc2,chicago_-_youre_the_inspiration.mp3,"You're The Inspiration",Chicago,,,,,default,230.19615,,,,,,
7637,70decacf0844c309a1252330,8a61cbad411b9c49e5722ef34232bb81,chris_medina_-_what_are_words.mp3,"What Are Words","Chris Medina",,,,,default,192.79225,,,,,,
7638,a401875c517d798d88ba7562,26456efdfe9edc8942f6dad8de9fc6e8,cindy_lauper_-_time_after_time.mp3,"Time After Time","Cindy Lauper",,,,,default,241.249417,,,,,,
7639,6025f2ab25b338d2b73258d8,debd294f45af17edf8ed86792e16ab60,cindy_lauper_-_true_colors.mp3,"True Colors","Cindy Lauper",,,,,default,224.901,,,,,,
7640,c786d1f9edef10ac650c9144,89a677c005edd15b8083835caf10eac6,christina_aguilera_-_pero_me_acuerdo_de_ti.mp3,"Pero Me Acuerdo De Ti","Christina Aguilera",,,,,default,261.773061,,,,,,
7641,124e322a4f1fc7f602853681,d52b69300cac2de4b03868284119e27a,claudio_ismael_-_promessas_de_amor.mp3,"Promessas de Amor","Claudio Ismael",,,,,default,236.543925,,,,,,
7642,acfa3a08f6691b9f3707b3ed,c813bc7d9552b727bfdadf863f03784e,cutting_crew_-_(i_just)_died_in_your_arms_tonight.mp3,"(I Just) Died In Your Arms Tonight","Cutting Crew",,,,,default,276.715102,,,,,,
7643,cea79ccb7abb4bbfb90cc36d,d1ea4bf6a72185e6b2995b0abe11c53d,dove_cameron_-_if_only.mp3,"If Only","Dove Cameron",,,,,default,229.877551,,,,,,
7644,d11b545f29e8553a221d09a5,66f5ab8eefbeb223ef5967d48c445fed,ed_sheeran_-_thinking_out_loud.mp3,"Thinking Out Loud","Ed Sheeran",,,,,default,281.31095,,,,,,
7645,c47acdca44d0a5ad342c86a9,358588a6a2088138689062602909febb,evanescence_-_my_imortal.mp3,"My Imortal",Evanescence,,,,,default,266.409563,,,,,,
7646,381edaca183599d75c9f07bc,4c44a4ac915c73977358f752fdf755b3,enigma_-_return_to_innocence.mp3,"Return To Innocence",Enigma,,,,,default,251.480816,,,,,,
7647,6ebd74949a16e2bdd21c0420,9268c96d6b039be13cfd7609f1710c5b,filipe_delgado_-_vidas_trocadas.mp3,"Vidas Trocadas","Filipe Delgado",,,,,default,227.983438,,,,,,
7648,22c8470a5e16198d090d0204,16d27adafd161df480f410abe60df624,f.r._david_-_words_(original_version_1982).mp3,"Words (Original Version 1982)","F.R. David",,,,,default,209.110204,,,,,,
7649,dc99e8cc99c242fd44b16871,1897d954f55368f0d1b5b97739da77a9,extreme_-_more_than_words.mp3,"More Than Words",Extreme,,,,,default,333.492063,,,,,,
7650,f119576cb755e27d703a2281,1e410aef5c950b2c79f0b99b159fa61a,gareth_gates_-_unchained_melody.mp3,"Unchained Melody","Gareth Gates",,,,,default,232.045714,,,,,,
7651,99f9b4e8ad5daab0bdc9a6a5,9491c14009aace7b7c84972c106c50e7,harrison_craig_-_beneath_your_beautiful.mp3,"Beneath Your Beautiful","Harrison Craig",,,,,default,270.264,,,,,,
7652,23da2034e3118745d9ab9ba0,d6e48d409f4f58b1adb0971626f2c3f7,huey_lewis_and_the_news_-_stuck_with_you.mp3,"Stuck With You","Huey Lewis And The News",,,,,default,265.900408,,,,,,
7653,9d761c23daaf50375639672b,16eb4ca7f79669cfaa5b344db1035ac3,leandro_e_leonardo_-_chuva_no_telhado.mp3,"Chuva no telhado","Leandro e Leonardo",,,,,default,245.276563,,,,,,
7654,8161272f41299128e5ad99c7,fc7616628aa639966f04b0cc33015a0a,jackie_evancho_-_to_believe.mp3,"To Believe","Jackie Evancho",,,,,default,267.911837,,,,,,
7655,d268da3f380c5e44c0195237,6f08afab8c002e4283a4f06ea77db2f4,kenny_rogers__sheena_easton_-_weve_got_tonight.mp3,"We've Got Tonight","Kenny Rogers & Sheena Easton",,,,,default,230.222938,,,,,,
7656,63c6c7e53be2d0e7ad84c282,3c36cd712dfce73ec56cbabb3020b7f4,maria_teresa_-_faltam-me_as_palavras.mp3,"Faltam-me as palavras","Maria Teresa",,,,,default,219.115102,,,,,,
7657,bb57be1869fd0ef9974284b3,58da41636693cb0821428ee94ac96f9c,leigh_nash_-_ocean_size_love.mp3,"Ocean Size Love","Leigh Nash",,,,,default,299.781224,,,,,,
7658,f6fec4610dbb61d5d5ef07d0,5ec9e3303f6c4387ec6c46d6a0c24482,marlon_e_maicon_-_por_te_amar_assim.mp3,"Por Te Amar Assim","Marlon e Maicon",,,,,default,264.1605,,,,,,
7659,84b62d2b562b0d708a47b3b4,3468243e86ee2f75e873fdd8cec1150a,lionel_richie_-_say_you_say_me.mp3,"Say You Say Me","Lionel Richie",,,,,default,242.107438,,,,,,
7660,94564f02c6d2fdd56e380414,e2de1dcc5772bc442ed2493f346953d2,mastiksoul_-_i_will_love_again_(feat._dmol)_[acoustic_version].mp3,"I Will Love Again (feat. Dmol) [Acoustic Version]",Mastiksoul,,,,,default,220.395102,,,,,,
7661,33597700c99f3f7ba4bb9e54,337b222c111bdb5d7079525b8c63d6fb,michael_bolton_-_when_a_man_loves_a_woman.mp3,"When a man loves a woman","Michael Bolton",,,,,default,231.013313,,,,,,
7662,a3a6ca5e5b161eb8b4e0e73c,47959697a18b7a639c44aa05c0569a99,miley_cyrus_-_bottom_of_the_ocean.mp3,"Bottom Of The Ocean","Miley Cyrus",,,,,default,195.134694,,,,,,
7663,0783b313678b01ca622e3c6e,3afa5ccde859bde9620e8ea0579d851d,miley_cyrus_-_hands_of_love.mp3,"Hands Of Love","Miley Cyrus",,,,,default,230.713469,,,,,,
7664,44087f38eff12815a18893c2,42f2cb5611b14b5b9b884ec35f9a2afe,neil_van_der_hulst_-_every_new_day.mp3,"Every New Day","Neil van der Hulst",,,,,default,216.346122,,,,,,
7665,1c56d54cc3396be64c60a760,fe5b6fc8bd79cf3854677c2b58a77556,milli_vanilli_-_im_gonna_miss_you.mp3,"I'm Gonna Miss You","Milli Vanilli",,,,,default,239.70475,,,,,,
7666,bbfd290ae352d303bc075afa,e9e0009e725990cff671328e5e4800b2,n_sync-_this_i_promiss_you.mp3,"N sync- This I promiss you",,,,,,default,284.395167,,,,,,
7667,03936c055b76d63ae9db0029,1faf210bbbb81bec038f9781084c677e,omd_-_(forever)_live_and_die.mp3,"(Forever) Live and Die",OMD,,,,,default,216.171833,,,,,,
7668,3ec8a4bee26c409aef85840a,12905b2fb231919527c0f906c8b49030,obk_-_falsa_moral.mp3,"Falsa moral",OBK,,,,,default,263.000816,,,,,,
7669,df5fbba1ae7d19cf7aa65298,38a1e9c85fe95437e7e554de4d8c232d,pedro_miranda_-_nos_sentidos.mp3,"N'os Sentidos","Pedro Miranda",,,,,default,238.942041,,,,,,
7670,506397306fb869e526a33dc5,7cd4c1300bb5b31d670ad3ac987fbc92,one_direction_-_you__i_(radio_edit).mp3,"You & I (Radio Edit)","One Direction",,,,,default,229.982041,,,,,,
7671,74cb78400edce72c71079145,00fbc35b7e39eacf89d57c00f55830a8,pretenders_-_ill_stand_by_you.mp3,"I'll Stand by You",Pretenders,"Last of the Independents","Album Rock",,,default,238.872,,,,,,
7672,0b13436b4562f10018f931ac,b0f7557d057d23d3f114a5b5a25aafde,richard_marx_-_right_here_waiting.mp3,"Right Here Waiting","Richard Marx","Repeat Offender","New Wave Pop",,,default,266.04,,,,,,
7673,1a856964dd9ff3ef0b5923ac,a6fa5d877f2467853815a203cd1a0e41,ryan_calhoun_-_who_we_are.mp3,"Who We Are","Ryan Calhoun",,,,,default,207.999813,,,,,,
7674,fb796be99bc478310c60d14f,101cf961c9c3439d7d5228b0dd36a194,r.e.m_-_everybody_hurts.mp3,"Everybody hurts",R.E.M,,,,,default,318.850612,,,,,,
7675,3f2e365ccfb3219fd09ff423,7e3a33c0d9c686c852f4136f2fc09881,shaina_twain_-_from_this_moment.mp3,"From This Moment","Shaina Twain",,,,,default,281.357625,,,,,,
7676,e583b228437f730a2b480857,c4b70e082471b04fb2c5d5ef1087c120,sandra_kim_-_jaime_la_vie.mp3,"J'aime la vie","Sandra Kim",,,,,default,184.01015,,,,,,
7677,c9519658e2c4a1f68a6bf49d,40315de64e8ef33c8e5c5eef259e8cde,shania_twain_-_when_you_kiss_me.mp3,"When You Kiss Me","Shania Twain",,,,,default,248.746542,,,,,,
7678,917f22dfcd219a8e9f669a89,f2f9a83a980ae191dee85af95b150887,simply_red_-_if_you_dont_know_me_by_now.mp3,"If You Don't Know Me By Now","Simply Red",,,,,default,205.226542,,,,,,
7679,091adadaff43157233127bb8,140dfb434f5320d3be55673562db0594,son_by_four_-_a_puro_dolor_(balada).mp3,"A Puro Dolor (Balada)","Son By Four",,,,,default,213.05985,,,,,,
7680,e6daed90a6cee0c09d488d73,af045195fea82dea6e4ffeb5495042cf,sinead_oconnor_-_nothing_compares_2_u.mp3,"Nothing Compares 2 U","Sinead O'Connor",,,,,default,310.93551,,,,,,
7681,f7248c57d234e9377a9971b3,975c96de55992b4e4a4d722aa11c24e1,tim_moore_-_yes.mp3,Yes,"Tim Moore",,,,,default,196.349188,,,,,,
7682,cbf36c7e69d837e9dfef0224,db6d9fb7ed200121594cc44dd6097cb9,stevie_b_-_because_i_love_you_(the_postman_song).mp3,"Because I Love You (The Postman Song)","Stevie B",,,,,default,304.254594,,,,,,
7683,dfc4dc5cb2763eb2e75c7c49,3fa71fe6284c9d73a9d9420d4830fa51,trisha_yearwood_-_how_do_i_live.mp3,"How Do I Live","Trisha Yearwood",,,,,default,244.427755,,,,,,
7684,95e7cb2bd0e1722ae9f63893,2db0ed0d00002d6825e80fa655a1db1e,ub40_-_kingston_town.mp3,"Kingston Town",UB40,,,,,default,226.050938,,,,,,
7685,264026856481bf42551a36b7,2b2de0dd44b8443c8fb15d3b5998d60f,vanessa_williams_-_save_the_best_for_last.mp3,"Save The Best For Last","Vanessa Williams",,,,,default,218.788375,,,,,,
7687,74378265205f5b710825ba5f,73bef8d14c2a9bf2575773ae8b193338,blue_-_a_chi_mi_dice.mp3,"A chi mi dice",Blue,,,,,default,270.010208,,,,,,
7688,feb650d39bf78720fa364607,794fe13f8569b7f770a0e3e4c93eb093,blue_-_breathe_easy.mp3,"Breathe easy",Blue,,,,,default,222.798367,,,,,,
7689,c5b90ea2ab015f20c49c629c,7278ac66c8d010c7568fb598d39252c2,bon_jovi_-_love_hurts.mp3,"Love Hurts","Bon Jovi",,,,,default,260.323063,,,,,,
7690,fef97141ffef07cb5c3b68f5,ab92ca34283166cf56603ee83bb4f8cc,bon_jovi_-_never_say_goodbye.mp3,"Never Say Goodbye","Bon Jovi",,,,,default,294.252875,,,,,,
7691,4fe31211152d931c30288884,7bc3a2388220c674b478be34b7e24e10,anderson_freire_-_raridade.mp3,Raridade,"Anderson Freire",,,,,default,301.497281,,,,,,
7692,1014f725cdd1c96dca6af5d4,278831d2d3c8203cbbca8057e926271f,bryan_adams_-_(everything)_i_do_it_for_you.mp3,"(Everything) I Do It For You","Bryan Adams",,,,,default,393.909,,,,,,
7693,d1a37e2d47e2178f8fa43471,b6969a19370cebb839f64a657de4e6a5,rosana_-_nem_um_toque.mp3,"Nem Um Toque",Rosana,,,,,default,310.024438,,,,,,
7694,1856325551048748deb70654,a209e1afb3fa6e82f31fba4876b85406,bryan_adams_-_heaven.mp3,Heaven,"Bryan Adams","Reckless (30th Anniversary / Deluxe Edition)","Canadian Pop",,,default,250.92,,,,,,
7695,544eddcb889cfe2550a42ed9,56308526a5e49159cc4e27bcb04d1b94,bryan_adams_-_straight_from_the_heart.mp3,"Straight From The Heart","Bryan Adams",,,,,default,209.030938,,,,,,
7696,bddf2d4bfc00574d7b43066d,07d40f9e98af7ccac24cd46678c0fdfd,bryan_adams_-_summer_of_69.mp3,"Summer Of '69","Bryan Adams","Reckless (30th Anniversary / Deluxe Edition)","Canadian Pop",,,default,212.76,,,,,,
7697,2b301bd1b2459240c4cb9d45,aa1b7b2d3895bc3e5bb139f7bdf97262,celine_dion_-_all_by_myself.mp3,"All By Myself","Celine Dion",,,,,default,312.2075,,,,,,
7698,253b4e6761f32a2549545975,783e6b8199efe4d47b3e10b126f963bd,celine_dion_-_because_you_love_me.mp3,"Because You Love Me","Celine Dion",,,,,default,274.324688,,,,,,
7699,e41da26a45af27bc6d04a1a4,ff6232b18311a896a64942d202172011,celine_dion_-_jattendais.mp3,J'Attendais,"Celine Dion",,,,,default,264.03275,,,,,,
7700,667e120150e92a7b561bb988,d0a4b077e593eb9b35812101f551ef1e,celine_dion_-_pour_que_tu_maimes_encore.mp3,"Pour Que Tu M'Aimes Encore","Celine Dion",,,,,default,254.58455,,,,,,
7701,0da06b78506ca66ca9decefd,4a2911847b3cd117b07920528eb273a3,celine_dion_-_the_power_of_love.mp3,"The Power of Love","Celine Dion",,,,,default,342.687125,,,,,,
7702,aae3d59e036cfa6e70e9daa7,8865aefae853d3eda9cc81670d083fa5,cinco_de_enero_-_no_te_quiero.mp3,"No Te Quiero","Cinco De Enero",,,,,default,199.04375,,,,,,
7703,ad2e97f1c2d36aa1337acbc6,6463abdb9cd30b28b5be6e46279b54b5,alesso_-_heroes_(we_could_be).mp3,"Heroes (We Could Be)",Alesso,,,,,default,209.92,,,,,,
7704,e4e3ae742d4a643033ee0799,c5d749c0031f716f7f1521e0f858a10f,clean_bandit_-_rockabye_ft._sean_paul__anne-marie.mp3,"Rockabye ft. Sean Paul & Anne-Marie","Clean Bandit",,,,,default,251.136,,,,,,
7705,129c4c16bafa9da53a5d4358,2c1a838ba8ca8016ff39165ce5162fbc,anne-marie_-_ciao_adios.mp3,"Ciao Adios",Anne-Marie,,,,,default,200.12925,,,,,,
7706,a3e4158a981c18abd5835f26,da289170db9cd38c978b9cfb90b83223,coldplay_-_up__up_(country_club_martini_crew_remix).mp3,"Up & Up (Country Club Martini Crew Remix)",Coldplay,,,,,default,285.492245,,,,,,
7707,2a020f03d644edfc21a0e1b8,26502578440fcdfe3bf1bca4caf58754,dj_katch_-_lights_out_(too_drunk)_[feat._hayley].mp3,"Lights Out (Too Drunk) [feat. Hayley]","DJ Katch",,,,,default,197.041633,,,,,,
7708,23aa7127ba0817deffe6a3ca,51b9d74b1ac119f0fbbdba4679b40aec,jonas_blue_-_by_your_side_(feat._raye).mp3,"By Your Side (feat. RAYE)","Jonas Blue",,,,,default,201.299592,,,,,,
7709,33c37c1e9109884473311020,cea5f6ffb533a0e5b6beabebb315d5f3,little_mix_(feat._machine_gun_kelly)_-_no_more_sad_songs.mp3,"No More Sad Songs","Little Mix (feat. Machine Gun Kelly)",,,,,default,225.294438,,,,,,
7710,d9cbfe6b7f797739fe6ba40e,892c3b4691886b5e6a457e4925511548,luis_fonsi__daddy_yankee_[feat._justin_bieber]_-_despacito_(remix).mp3,"Despacito (Remix)","Luis Fonsi & Daddy Yankee [feat. Justin Bieber]",,,,,default,228.89005,,,,,,
7711,ad1903fcf99f162bcbd48a21,2679c7e26da4563f9e967747648840dd,"modern_talking_-_youre_my_heart,_youre_my_soul.mp3","You'Re My Heart, You'Re My Soul","Modern Talking",,,,,default,230.203875,,,,,,
7712,c22efec7a19423d46cc69cd4,92ad8611381ad727fd92d31ce7d69614,sak_noel__salvi_-_trumpets_(feat._sean_paul).mp3,"Trumpets (feat. Sean Paul)","Sak Noel & Salvi",,,,,default,206.477,,,,,,
7713,16298cedeb3b555ed26ce86e,b91738c0c4d13e0a1b922403d9bbe197,putzgrilla_-_sentadinha.mp3,Sentadinha,Putzgrilla,,,,,default,201.926531,,,,,,
7714,777723445774b7f5c1486311,65b52dd5accbab674bed72f0b9a2f142,mohombi_-_habibi_love_(i_need_your_love).mp3,"Habibi Love (I Need Your Love)",Mohombi,,,,,default,216.711837,,,,,,
7715,3392fd2bc1297d2e4da5a659,f115a81e23df7637613f7e5145afcb53,david_carreira_-_a_bater_mal.mp3,"A Bater Mal","David Carreira",,,,,default,205.77165,,,,,,
